token,orig_instruction,endpoint_l2_cot_off,mean_l2_cot_off,endpoint_l2_instr_cf1,mean_l2_instr_cf1,instr_cf1_target,endpoint_l2_instr_cf2,mean_l2_instr_cf2,instr_cf2_target,endpoint_l2_perception_mask,mean_l2_perception_mask,endpoint_l2_noise_floor,mean_l2_noise_floor,cot_text_baseline,cot_text_cot_off,elapsed_sec
16f658e44f615c4d,keep forward,1.7008354663848877,0.57032710313797,4.7718706130981445,1.892494559288025,turn left,1.6635260581970215,0.7575274109840393,turn right,13.631193161010742,5.299309730529785,0.0,0.0,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_753><action_169><action_318><action_891><action_210><action_113><action_72><action_1998><action_72><action_1158> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_753><action_169><action_318><action_639><action_113><action_1158><action_1110><action_105><action_1075><action_432> \n </answer>",24.2
17f8c53191765031,keep forward,0.0,0.0,2.2965197563171387,0.6025881767272949,turn left,1.1858611106872559,0.4582393765449524,turn right,8.611367225646973,1.854233980178833,0.0,0.0,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_41><action_372><action_12><action_22><action_1629><action_1129><action_30> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_41><action_372><action_12><action_22><action_1629><action_1129><action_30> \n </answer>",24.2
182af302b08b5c94,keep forward,0.0,0.0,0.0,0.0,turn left,0.13616377115249634,0.019008968025445938,turn right,2.664705514907837,0.6839411854743958,0.0,0.0,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_102><action_22><action_71><action_189><action_66><action_40> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_102><action_22><action_71><action_189><action_66><action_40> \n </answer>",24.2
1906410e9fea5257,keep forward,0.0,0.0,3.5314619541168213,1.364380121231079,turn left,5.579398155212402,1.6034107208251953,turn right,4.683349609375,1.612066626548767,0.0,0.0,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_41><action_102><action_22><action_1129><action_581><action_415><action_641><action_1831> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_41><action_102><action_22><action_1129><action_581><action_415><action_641><action_1831> \n </answer>",24.2
1a76367220495a43,keep forward,0.0,0.0,0.36791297793388367,0.06111385300755501,turn left,2.211948871612549,0.9652296304702759,turn right,2.715958595275879,0.6717056035995483,0.0,0.0,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_167><action_187><action_429><action_189><action_1139><action_40> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_167><action_187><action_429><action_189><action_1139><action_40> \n </answer>",24.2
1c922a7f96245491,turn right,0.0,0.0,0.6699681878089905,0.3596342206001282,keep forward,4.132419109344482,1.2775681018829346,turn left,16.89881134033203,6.889573097229004,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_1539><action_1539><action_1539><action_1525><action_638><action_568><action_593><action_169><action_1053><action_318> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_1539><action_1539><action_1539><action_1525><action_638><action_568><action_593><action_169><action_1053><action_318> \n </answer>",20.0
1fdb499ee06d5afe,keep forward,0.0,0.0,0.5336631536483765,0.10135390609502792,turn left,0.7100585699081421,0.3358490467071533,turn right,2.900125503540039,0.8586366772651672,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_16><action_12><action_187><action_71><action_30><action_486> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_16><action_12><action_187><action_71><action_30><action_486> \n </answer>",20.0
201be20f235e537c,keep forward,0.1075340136885643,0.053244031965732574,1.7703334093093872,0.5212823152542114,turn left,8.518293380737305,3.372608184814453,turn right,13.522625923156738,4.996466636657715,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_85><action_104><action_175><action_103><action_1547><action_57><action_13><action_184><action_109><action_955> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_85><action_104><action_175><action_103><action_1547><action_82><action_13><action_184><action_109><action_955> \n </answer>",20.0
203d0a6cad805900,keep forward,0.0,0.0,4.642181873321533,1.3547836542129517,turn left,3.4503467082977295,1.052628993988037,turn right,2.343379497528076,0.6317867636680603,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_8><action_22><action_71><action_130><action_480><action_54> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_8><action_22><action_71><action_130><action_480><action_54> \n </answer>",20.0
239a36414ce551de,keep forward,0.0,0.0,0.0,0.0,turn left,6.0622358322143555,2.5568039417266846,turn right,8.134172439575195,2.6963701248168945,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_303><action_145><action_1339><action_641><action_1876><action_379><action_1497><action_455><action_105><action_657> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_303><action_145><action_1339><action_641><action_1876><action_379><action_1497><action_455><action_105><action_657> \n </answer>",20.0
27068d25a6ec5544,keep forward,0.0,0.0,0.0,0.0,turn left,0.10612320154905319,0.01854456588625908,turn right,2.4125962257385254,0.648847222328186,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_102><action_22><action_71><action_189><action_66><action_40> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_102><action_22><action_71><action_189><action_66><action_40> \n </answer>",20.0
28bd4bc16c6c59ba,keep forward,0.0,0.0,0.5420135259628296,0.08387987315654755,turn left,0.05380496010184288,0.07206444442272186,turn right,4.748422145843506,1.8000710010528564,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_114><action_12><action_187><action_806><action_405><action_116> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_114><action_12><action_187><action_806><action_405><action_116> \n </answer>",20.0
28d4e8d52f6959fa,keep forward,0.0,0.0,1.681374192237854,0.39878684282302856,turn left,2.2649333477020264,0.4255017340183258,turn right,2.6124517917633057,0.6666242480278015,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_8><action_22><action_71><action_129><action_66><action_626> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_8><action_22><action_71><action_129><action_66><action_626> \n </answer>",20.0
28d60c4ce7af52cb,turn right,0.0,0.0,7.1174492835998535,2.7148306369781494,keep forward,7.385136127471924,2.697364330291748,turn left,4.13795804977417,1.4553343057632446,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_67><action_1459><action_1085><action_162><action_1646><action_2022><action_337><action_1495><action_271><action_271> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_67><action_1459><action_1085><action_162><action_1646><action_2022><action_337><action_1495><action_271><action_271> \n </answer>",20.0
2a2dc7fa004952bb,keep forward,0.0,0.0,0.7376174330711365,0.43266457319259644,turn left,0.07070636004209518,0.05514727905392647,turn right,14.72724437713623,6.670899391174316,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_74><action_125><action_16><action_1><action_41><action_28><action_0><action_0><action_0><action_0> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_74><action_125><action_16><action_1><action_41><action_28><action_0><action_0><action_0><action_0> \n </answer>",20.0
2a56e59564ab5860,turn left,0.0,0.0,0.11075974255800247,0.06757669150829315,keep forward,2.704969882965088,0.5920084714889526,turn right,3.915524959564209,1.125495195388794,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_110><action_319><action_12><action_1727><action_1249><action_1539><action_1539><action_752> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_110><action_319><action_12><action_1727><action_1249><action_1539><action_1539><action_752> \n </answer>",20.0
2aad3418f5ef515b,turn right,0.0,0.0,4.420347690582275,1.8770561218261719,keep forward,4.458796977996826,1.0908123254776,turn left,8.311513900756836,3.4438743591308594,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_271><action_1298><action_2022><action_1495><action_1911><action_1906><action_2022><action_1091><action_2022><action_1329> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_271><action_1298><action_2022><action_1495><action_1911><action_1906><action_2022><action_1091><action_2022><action_1329> \n </answer>",20.0
3010009fcb295507,keep forward,0.0,0.0,0.0,0.0,turn left,0.0,0.0,turn right,1.3658775091171265,0.43812647461891174,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_216><action_480><action_189><action_310><action_196><action_3><action_22><action_125><action_16><action_70> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_216><action_480><action_189><action_310><action_196><action_3><action_22><action_125><action_16><action_70> \n </answer>",20.0
31f1c6fc84cd5d9c,keep forward,0.0,0.0,0.3343392312526703,0.0820675939321518,turn left,0.8594761490821838,0.40234166383743286,turn right,3.8211560249328613,0.9728285074234009,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_14><action_70><action_102><action_12><action_22><action_378><action_71><action_392> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_14><action_70><action_102><action_12><action_22><action_378><action_71><action_392> \n </answer>",20.0
3284cd057b4e5c4c,keep forward,0.0,0.0,2.02638578414917,0.6641398668289185,turn left,1.1878318786621094,0.31708407402038574,turn right,2.2003746032714844,1.027756690979004,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_167><action_22><action_429><action_753><action_1012><action_40> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_167><action_22><action_429><action_753><action_1012><action_40> \n </answer>",20.0
34369dd45b885ef6,keep forward,0.0,0.0,0.0,0.0,turn left,0.7695310711860657,0.12413680553436279,turn right,6.860124111175537,2.136094570159912,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_41><action_70><action_1180><action_1492><action_12><action_12><action_125> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_41><action_70><action_1180><action_1492><action_12><action_12><action_125> \n </answer>",20.0
34df25d21e8b5715,keep forward,0.6016302108764648,0.14520157873630524,2.4026191234588623,0.8768790364265442,turn left,3.3556408882141113,0.944567084312439,turn right,5.164975643157959,2.025089740753174,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_40><action_113><action_626><action_1755><action_639><action_18><action_318><action_1053><action_169><action_1748> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_40><action_113><action_626><action_1755><action_639><action_216><action_66><action_1454><action_1627><action_578> \n </answer>",20.0
3a153391e4a358d9,turn right,5.6622395515441895,1.9747918844223022,7.582103252410889,2.544560432434082,keep forward,0.14964205026626587,0.1124495267868042,turn left,11.522436141967773,4.58060359954834,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_6><action_563><action_14><action_28><action_0><action_0><action_0><action_0><action_0><action_0> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_6><action_563><action_41><action_1><action_507><action_87><action_1380><action_12><action_19><action_165> \n </answer>",20.1
3a61d7ced3ca590d,keep forward,0.0,0.0,11.526999473571777,3.5640552043914795,turn left,13.00173568725586,3.5811660289764404,turn right,16.123733520507812,8.059321403503418,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_1><action_167><action_981><action_189><action_2008><action_756><action_1075><action_172><action_1396><action_564> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_1><action_167><action_981><action_189><action_2008><action_756><action_1075><action_172><action_1396><action_564> \n </answer>",20.0
3abe90ea4f655478,keep forward,0.0,0.0,1.0023020505905151,0.16295349597930908,turn left,1.8822085857391357,0.3216328024864197,turn right,5.665359973907471,1.6102256774902344,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_41><action_70><action_1180><action_1492><action_12><action_12><action_12> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_41><action_70><action_1180><action_1492><action_12><action_12><action_12> \n </answer>",20.0
3b33d44fb39a530b,keep forward,0.0,0.0,0.0,0.0,turn left,0.5701499581336975,0.13542303442955017,turn right,8.594592094421387,3.030445098876953,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_456><action_456><action_318><action_456><action_771><action_116><action_771><action_291><action_185><action_753> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_456><action_456><action_318><action_456><action_771><action_116><action_771><action_291><action_185><action_753> \n </answer>",20.0
3d2120dc97445f8a,keep forward,0.0,0.0,0.7026312947273254,0.3450172543525696,turn left,3.9072704315185547,1.0568900108337402,turn right,2.9790587425231934,0.7898539900779724,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_66><action_116><action_169><action_578><action_486><action_189><action_129><action_593><action_189><action_189> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_66><action_116><action_169><action_578><action_486><action_189><action_129><action_593><action_189><action_189> \n </answer>",20.0
463b77413b1f5db6,keep forward,0.0,0.0,0.03375030681490898,0.021728865802288055,turn left,0.8868491053581238,0.17177852988243103,turn right,2.664705514907837,0.6839411854743958,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_102><action_22><action_71><action_189><action_66><action_40> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_102><action_22><action_71><action_189><action_66><action_40> \n </answer>",20.0
47688f8dcf9d547f,keep forward,0.0,0.0,0.3950302004814148,0.05545848608016968,turn left,2.3390488624572754,0.4882605969905853,turn right,2.7700448036193848,0.6818858981132507,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_167><action_187><action_429><action_189><action_1922><action_626> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_167><action_187><action_429><action_189><action_1922><action_626> \n </answer>",20.0
47e024696bf85a8b,keep forward,0.0,0.0,0.9073730111122131,0.16775014996528625,turn left,2.4231982231140137,0.41385191679000854,turn right,2.283867359161377,1.016749620437622,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_167><action_187><action_429><action_189><action_66><action_641> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_0><action_0><action_28><action_6><action_167><action_187><action_429><action_189><action_66><action_641> \n </answer>",20.0
47e15d0bf9795210,keep forward,0.0,0.0,0.0,0.0,turn left,2.0616605281829834,0.6073821187019348,turn right,13.58895492553711,5.499142169952393,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_69><action_30><action_116><action_54><action_208><action_7><action_106><action_523><action_182><action_200> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_69><action_30><action_116><action_54><action_208><action_7><action_106><action_523><action_182><action_200> \n </answer>",20.0
4a6d03cb04695889,turn left,0.0,0.0,2.55021595954895,0.9490225911140442,keep forward,7.786263465881348,2.5608742237091064,turn right,11.307941436767578,4.900511264801025,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_593><action_1229><action_638><action_392><action_1249><action_1023><action_1023><action_1320><action_1651><action_648> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_593><action_1229><action_638><action_392><action_1249><action_1023><action_1023><action_1320><action_1651><action_648> \n </answer>",20.0
4e97cb2d92db5830,keep forward,0.0,0.0,1.204383373260498,0.48554354906082153,turn left,1.6135152578353882,0.7210325002670288,turn right,2.730470657348633,1.3154051303863525,,,"<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_178><action_23><action_1503><action_42><action_1075><action_105><action_1321><action_72><action_626><action_210> \n </answer>","<think> \n This is a straightforward scenario, and a direct decision can be made. \n </think> \n <answer> \n The final output action is: <action_178><action_23><action_1503><action_42><action_1075><action_105><action_1321><action_72><action_626><action_210> \n </answer>",20.0
